invoice_id,StockCode,product_name,quantity,transaction_date,unit_price,customer_id,country,total_line_value
538205,22560,TRADITIONAL MODELLING CLAY,3,12/10/10,1.25,12748,United Kingdom,3.75
538205,21500,PINK POLKADOT WRAP,25,12/10/10,0.42,12748,United Kingdom,10.5
538209,22766,PHOTO FRAME CORNICE,1,12/10/10,2.95,12748,United Kingdom,2.95
538250,22570,FELTCRAFT CUSHION RABBIT,2,12/10/10,3.75,18118,United Kingdom,7.5
538255,22625,RED KITCHEN SCALES,2,12/10/10,8.50,14911,EIRE,17
538313,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1,12/10/10,0.42,15514,United Kingdom,0.42
538343,22494,EMERGENCY FIRST AID TIN,12,12/10/10,1.25,13448,United Kingdom,15
538346,21908,CHOCOLATE THIS WAY METAL SIGN,24,12/10/10,2.10,17865,United Kingdom,50.4
538347,22483,RED GINGHAM TEDDY BEAR,3,12/10/10,2.95,17220,United Kingdom,8.85
538347,21098,CHRISTMAS TOILET ROLL,2,12/10/10,1.25,17220,United Kingdom,2.5
538354,22844,VINTAGE CREAM DOG FOOD CONTAINER,6,12/10/10,8.50,16873,United Kingdom,51
538356,72802C,VANILLA SCENT CANDLE JEWELLED BOX,18,12/10/10,3.81,14062,United Kingdom,68.58
538356,84832,ZINC WILLIE WINKIE CANDLE STICK,24,12/10/10,0.85,14062,United Kingdom,20.4
538361,22193,RED DINER WALL CLOCK,1,12/10/10,8.50,17757,United Kingdom,8.5
538368,21723,ALPHABET HEARTS STICKER SHEET,1,12/12/10,0.85,15503,United Kingdom,0.85
538368,22533,MAGIC DRAWING SLATE BAKE A CAKE,1,12/12/10,0.42,15503,United Kingdom,0.42
538370,22699,ROSES REGENCY TEACUP AND SAUCER,12,12/12/10,2.95,16923,United Kingdom,35.4
538370,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,12/12/10,0.85,16923,United Kingdom,1.7
538371,22154,ANGEL DECORATION 3 BUTTONS,10,12/12/10,0.42,15570,United Kingdom,4.2
538371,21818,GLITTER CHRISTMAS HEART,8,12/12/10,0.85,15570,United Kingdom,6.8
538379,22988,SOLDIERS EGG CUP,2,12/12/10,1.25,17126,United Kingdom,2.5
538379,22921,HERB MARKER CHIVES,1,12/12/10,0.65,17126,United Kingdom,0.65
538382,22727,ALARM CLOCK BAKELIKE RED,3,12/12/10,3.75,17218,United Kingdom,11.25
538397,84880,WHITE WIRE EGG HOLDER,12,12/12/10,4.95,12753,Japan,59.4
538421,20664,TROPICAL HOLIDAY PURSE,2,12/12/10,2.95,17917,United Kingdom,5.9
538453,21864,UNION JACK FLAG PASSPORT COVER,1,12/12/10,2.10,16779,United Kingdom,2.1
538473,48138,DOORMAT UNION FLAG,1,12/12/10,7.95,13668,United Kingdom,7.95
538497,22041,"RECORD FRAME 7"" SINGLE SIZE",2,12/12/10,2.55,14684,United Kingdom,5.1
538497,22904,CALENDAR PAPER CUT DESIGN,3,12/12/10,2.95,14684,United Kingdom,8.85
538497,70007,HI TEC ALPINE HAND WARMER,2,12/12/10,1.65,14684,United Kingdom,3.3
538503,22423,REGENCY CAKESTAND 3 TIER,16,12/12/10,10.95,17188,United Kingdom,175.2
538503,22511,RETROSPOT BABUSHKA DOORSTOP,8,12/12/10,1.25,17188,United Kingdom,10
538507,22791,T-LIGHT GLASS FLUTED ANTIQUE,15,12/12/10,1.25,15547,United Kingdom,18.75
538507,22337,ANGEL DECORATION PAINTED ZINC,20,12/12/10,0.65,15547,United Kingdom,13
538508,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,4,12/12/10,2.10,15998,United Kingdom,8.4
538508,22546,MINI JIGSAW PURDEY,4,12/12/10,0.42,15998,United Kingdom,1.68
538508,22654,DELUXE SEWING KIT,2,12/12/10,5.95,15998,United Kingdom,11.9
538510,22812,PACK 3 BOXES CHRISTMAS PANNETONE,1,12/12/10,1.95,18004,United Kingdom,1.95
538513,21668,RED STRIPE CERAMIC DRAWER KNOB,6,12/12/10,1.25,15454,United Kingdom,7.5
538514,20685,DOORMAT RED RETROSPOT,2,12/12/10,7.95,15044,United Kingdom,15.9
538518,84406B,CREAM CUPID HEARTS COAT HANGER,3,12/12/10,3.25,14505,United Kingdom,9.75
538518,22467,GUMBALL COAT RACK,2,12/12/10,2.55,14505,United Kingdom,5.1
538518,22907,PACK OF 20 NAPKINS PANTRY DESIGN,3,12/12/10,0.85,14505,United Kingdom,2.55
538525,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,36,13/12/10,2.55,12540,Spain,91.8
538525,22423,REGENCY CAKESTAND 3 TIER,10,13/12/10,12.75,12540,Spain,127.5
538527,35610B,BLACK CHRISTMAS FLOCK DROPLET,24,13/12/10,1.25,15361,United Kingdom,30
538533,22450,SILK PURSE BABUSHKA BLUE,1,13/12/10,3.35,14796,United Kingdom,3.35
538537,21754,HOME BUILDING BLOCK WORD,3,13/12/10,5.95,12747,United Kingdom,17.85
538541,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,13/12/10,2.95,17428,United Kingdom,17.7
538558,21883,STARS GIFT TAPE,24,13/12/10,0.19,13069,United Kingdom,4.56
538596,22112,CHOCOLATE HOT WATER BOTTLE,3,13/12/10,4.95,17990,United Kingdom,14.85
538597,21802,CHRISTMAS TREE HEART DECORATION,10,13/12/10,0.42,15555,United Kingdom,4.2
538625,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,12,13/12/10,1.95,14544,United Kingdom,23.4
538626,72802C,VANILLA SCENT CANDLE JEWELLED BOX,6,13/12/10,4.25,17338,United Kingdom,25.5
538626,22530,MAGIC DRAWING SLATE DOLLY GIRL,10,13/12/10,0.42,17338,United Kingdom,4.2
538630,21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2,13/12/10,6.75,14565,United Kingdom,13.5
538630,21623,VINTAGE UNION JACK MEMOBOARD,6,13/12/10,9.95,14565,United Kingdom,59.7
538630,21984,PACK OF 12 PINK PAISLEY TISSUES,48,13/12/10,0.29,14565,United Kingdom,13.92
538630,22377,BOTTLE BAG RETROSPOT,5,13/12/10,2.10,14565,United Kingdom,10.5
538635,21621,VINTAGE UNION JACK BUNTING,1,13/12/10,8.50,17303,United Kingdom,8.5
538635,48187,DOORMAT NEW ENGLAND,1,13/12/10,7.95,17303,United Kingdom,7.95
538639,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,5,13/12/10,3.75,17179,United Kingdom,18.75
538651,47580,TEA TIME DES TEA COSY,5,13/12/10,2.55,15311,United Kingdom,12.75
538656,37370,RETRO COFFEE MUGS ASSORTED,30,13/12/10,1.25,17371,United Kingdom,37.5
538659,22820,GIFT BAG BIRTHDAY,12,13/12/10,0.65,14625,United Kingdom,7.8
538660,21189,WHITE HONEYCOMB PAPER GARLAND,4,13/12/10,1.65,15808,United Kingdom,6.6
538660,22111,SCOTTIE DOG HOT WATER BOTTLE,6,13/12/10,4.95,15808,United Kingdom,29.7
538662,90210A,GREY ACRYLIC FACETED BANGLE,12,13/12/10,1.25,15159,United Kingdom,15
538664,84766,SILVER ROCOCO CANDLE STICK,12,13/12/10,1.95,14733,United Kingdom,23.4
538664,21232,STRAWBERRY CERAMIC TRINKET BOX,72,13/12/10,1.06,14733,United Kingdom,76.32
538665,20802,SMALL GLASS SUNDAE DISH CLEAR,6,13/12/10,1.65,17576,United Kingdom,9.9
538679,22112,CHOCOLATE HOT WATER BOTTLE,6,13/12/10,4.95,16455,United Kingdom,29.7
538683,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,13/12/10,4.95,14525,United Kingdom,4.95
538683,22621,TRADITIONAL KNITTING NANCY,2,13/12/10,1.45,14525,United Kingdom,2.9
538706,22157,ANGEL DECORATION WITH LACE PADDED,48,14/12/10,0.85,14667,United Kingdom,40.8
538707,22961,JAM MAKING SET PRINTED,2,14/12/10,1.45,17894,United Kingdom,2.9
538714,22161,HEART DECORATION RUSTIC HANGING,12,14/12/10,0.65,14524,United Kingdom,7.8
538714,37450,CERAMIC CAKE BOWL + HANGING CAKES,2,14/12/10,2.95,14524,United Kingdom,5.9
538722,22797,CHEST OF DRAWERS GINGHAM HEART,3,14/12/10,16.95,17975,United Kingdom,50.85
538744,82567,"AIRLINE LOUNGE,METAL SIGN",2,14/12/10,2.10,15356,United Kingdom,4.2
538783,22197,SMALL POPCORN HOLDER,100,14/12/10,0.72,14961,United Kingdom,72
538796,21485,RETROSPOT HEART HOT WATER BOTTLE,3,14/12/10,4.95,17041,United Kingdom,14.85
538796,22962,JAM JAR WITH PINK LID,12,14/12/10,0.85,17041,United Kingdom,10.2
538799,21210,SET OF 72 RETROSPOT PAPER DOILIES,3,14/12/10,1.45,15039,United Kingdom,4.35
538808,20750,RED RETROSPOT MINI CASES,5,14/12/10,7.95,14057,United Kingdom,39.75
538808,22713,CARD I LOVE LONDON,24,14/12/10,0.42,14057,United Kingdom,10.08
538810,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,14/12/10,1.65,14871,United Kingdom,1.65
538816,21485,RETROSPOT HEART HOT WATER BOTTLE,3,14/12/10,4.95,16812,United Kingdom,14.85
538826,35924,HANGING FAIRY CAKE DECORATION,10,14/12/10,2.10,12370,Cyprus,21
538826,21026,SPACE OWL,10,14/12/10,1.25,12370,Cyprus,12.5
538826,22804,CANDLEHOLDER PINK HANGING HEART,9,14/12/10,2.95,12370,Cyprus,26.55
538827,22378,WALL TIDY RETROSPOT,20,14/12/10,0.85,14298,United Kingdom,17
538827,22700,BLACK AND WHITE DOG BOWL,24,14/12/10,0.85,14298,United Kingdom,20.4
538839,21874,GIN AND TONIC MUG,1,14/12/10,1.25,14606,United Kingdom,1.25
538843,22192,BLUE DINER WALL CLOCK,1,14/12/10,8.50,16033,United Kingdom,8.5
538849,20772,GARDEN PATH JOURNAL,3,14/12/10,2.55,14415,United Kingdom,7.65
538849,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,14/12/10,1.65,14415,United Kingdom,9.9
538849,22575,METAL MERRY CHRISTMAS WREATH,8,14/12/10,1.95,14415,United Kingdom,15.6
538849,21781,MA CAMPAGNE CUTLERY BOX,1,14/12/10,14.95,14415,United Kingdom,14.95
538849,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,2,14/12/10,3.75,14415,United Kingdom,7.5
538850,22855,FINE WICKER HEART,12,14/12/10,1.25,16499,United Kingdom,15
538851,21533,RETROSPOT LARGE MILK JUG,3,14/12/10,4.95,16556,United Kingdom,14.85
538851,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,14/12/10,0.95,16556,United Kingdom,11.4
538853,21584,RETROSPOT SMALL TUBE MATCHES,4,14/12/10,1.65,16805,United Kingdom,6.6
538863,22059,CERAMIC STRAWBERRY DESIGN MUG,3,14/12/10,1.49,16919,United Kingdom,4.47
538868,22961,JAM MAKING SET PRINTED,24,14/12/10,1.45,17017,United Kingdom,34.8
538872,84666,SQUARE CHERRY BLOSSOM CABINET,6,14/12/10,3.95,13097,United Kingdom,23.7
538878,22730,ALARM CLOCK BAKELIKE IVORY,8,14/12/10,3.75,13767,United Kingdom,30
538879,20668,DISCO BALL CHRISTMAS DECORATION,48,14/12/10,0.12,15392,United Kingdom,5.76
538886,21880,RED RETROSPOT TAPE,12,14/12/10,0.65,13846,United Kingdom,7.8
538888,22202,MILK PAN PINK POLKADOT,2,14/12/10,3.75,17912,United Kingdom,7.5
538890,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,14/12/10,7.95,12867,United Kingdom,15.9
538894,22423,REGENCY CAKESTAND 3 TIER,1,14/12/10,12.75,16161,United Kingdom,12.75
538895,82613D,METAL SIGN CUPCAKE SINGLE HOOK,20,15/12/10,0.42,14401,United Kingdom,8.4
538903,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,15/12/10,8.50,13496,United Kingdom,17
538908,21110,LARGE CAKE TOWEL PINK SPOTS,2,15/12/10,6.75,16954,United Kingdom,13.5
538917,90200A,PURPLE SWEETHEART BRACELET,4,15/12/10,4.25,17449,United Kingdom,17
538917,22469,HEART OF WICKER SMALL,3,15/12/10,1.65,17449,United Kingdom,4.95
538917,22265,EASTER DECORATION NATURAL CHICK,10,15/12/10,0.65,17449,United Kingdom,6.5
538992,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,15/12/10,2.10,15950,United Kingdom,12.6
538995,22083,PAPER CHAIN KIT RETROSPOT,24,15/12/10,2.95,13458,United Kingdom,70.8
539009,90060B,FIRE POLISHED GLASS NECKL GOLD,1,15/12/10,5.95,13221,United Kingdom,5.95
539009,84849D,HOT BATHS SOAP HOLDER,12,15/12/10,1.69,13221,United Kingdom,20.28
539010,20685,DOORMAT RED RETROSPOT,2,15/12/10,7.95,15005,United Kingdom,15.9
539014,21181,PLEASE ONE PERSON METAL SIGN,3,15/12/10,2.10,17692,United Kingdom,6.3
539030,35961,FOLKART ZINC HEART CHRISTMAS DEC,48,15/12/10,0.85,13089,United Kingdom,40.8
539043,22834,HAND WARMER BABUSHKA DESIGN,12,15/12/10,2.10,12928,United Kingdom,25.2
539044,22662,LUNCH BAG DOLLY GIRL DESIGN,10,15/12/10,1.65,15727,United Kingdom,16.5
539044,22912,YELLOW COAT RACK PARIS FASHION,6,15/12/10,4.95,15727,United Kingdom,29.7
539053,48187,DOORMAT NEW ENGLAND,2,15/12/10,7.95,16725,United Kingdom,15.9
539077,21363,HOME SMALL WOOD LETTERS,9,16/12/10,4.95,13089,United Kingdom,44.55
539088,22502,PICNIC BASKET WICKER SMALL,16,16/12/10,4.95,13093,United Kingdom,79.2
539088,20725,LUNCH BAG RED RETROSPOT,40,16/12/10,1.65,13093,United Kingdom,66
539118,22748,POPPY'S PLAYHOUSE KITCHEN,3,16/12/10,2.10,15563,United Kingdom,6.3
539181,22262,FELT EGG COSY CHICKEN,1,16/12/10,0.85,12748,United Kingdom,0.85
539185,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,3,16/12/10,2.10,16470,United Kingdom,6.3
539196,21181,PLEASE ONE PERSON METAL SIGN,12,16/12/10,2.10,18055,United Kingdom,25.2
539196,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,4,16/12/10,4.25,18055,United Kingdom,17
539211,21175,GIN + TONIC DIET METAL SIGN,12,16/12/10,2.10,16743,United Kingdom,25.2
539214,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,16/12/10,1.65,17062,United Kingdom,9.9
539215,22653,BUTTON BOX,1,16/12/10,1.95,15574,United Kingdom,1.95
539217,22699,ROSES REGENCY TEACUP AND SAUCER,6,16/12/10,2.95,15394,United Kingdom,17.7
539250,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,12,16/12/10,1.25,15157,United Kingdom,15
539250,22640,SET OF 4 NAPKIN CHARMS 3 KEYS,32,16/12/10,0.85,15157,United Kingdom,27.2
539255,22035,VINTAGE CARAVAN GREETING CARD,12,16/12/10,0.42,16316,United Kingdom,5.04
539256,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,16/12/10,1.25,15601,United Kingdom,15
539290,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,16/12/10,1.95,16271,United Kingdom,19.5
539292,48194,DOORMAT HEARTS,10,16/12/10,6.75,16539,United Kingdom,67.5
539314,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,16/12/10,2.55,13874,United Kingdom,81.6
539321,85103,SILVER T-LIGHT SETTING,1,16/12/10,6.75,14723,United Kingdom,6.75
539326,22776,SWEETHEART CAKESTAND 3 TIER,12,17/12/10,8.50,14560,United Kingdom,102
539338,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,576,17/12/10,0.29,17404,Sweden,167.04
539338,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",24,17/12/10,4.95,17404,Sweden,118.8
539353,21915,RED HARMONICA IN BOX,12,17/12/10,1.25,12782,Portugal,15
539391,22770,MIRROR CORNICE,2,17/12/10,14.95,12417,Belgium,29.9
539395,22423,REGENCY CAKESTAND 3 TIER,32,17/12/10,10.95,12471,Germany,350.4
539404,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,17/12/10,0.95,17315,United Kingdom,11.4
539405,20973,12 PENCIL SMALL TUBE WOODLAND,24,17/12/10,0.65,12621,Germany,15.6
539407,22492,MINI PAINT SET VINTAGE,72,17/12/10,0.65,12726,France,46.8
539408,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,17/12/10,4.95,12720,Germany,14.85
539408,22344,PARTY PIZZA DISH PINK POLKADOT,24,17/12/10,0.21,12720,Germany,5.04
539414,22301,COFFEE MUG CAT + BIRD DESIGN,2,17/12/10,2.55,16931,United Kingdom,5.1
539419,48138,DOORMAT UNION FLAG,10,17/12/10,6.75,12431,Australia,67.5
539423,84823,DANISH ROSE FOLDING CHAIR,6,17/12/10,7.95,15811,United Kingdom,47.7
539435,21731,RED TOADSTOOL LED NIGHT LIGHT,36,17/12/10,1.65,12691,France,59.4
539439,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,17/12/10,3.75,13869,United Kingdom,15
539444,85049E,SCANDINAVIAN REDS RIBBONS,12,17/12/10,1.25,14146,United Kingdom,15
539450,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,17/12/10,2.95,15570,United Kingdom,8.85
539450,22891,TEA FOR ONE POLKADOT,1,17/12/10,4.25,15570,United Kingdom,4.25
539465,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,72,19/12/10,1.69,16684,United Kingdom,121.68
539466,21884,CAKES AND BOWS GIFT TAPE,24,19/12/10,0.19,12668,Germany,4.56
539466,22064,PINK DOUGHNUT TRINKET POT,12,19/12/10,1.65,12668,Germany,19.8
539469,20966,SANDWICH BATH SPONGE,4,19/12/10,1.25,17841,United Kingdom,5
539471,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,6,19/12/10,2.55,17358,United Kingdom,15.3
539475,22555,PLASTERS IN TIN STRONGMAN,1,19/12/10,1.65,16686,United Kingdom,1.65
539475,85227,SET OF 6 3D KIT CARDS FOR KIDS,1,19/12/10,0.85,16686,United Kingdom,0.85
539475,22175,PINK OWL SOFT TOY,2,19/12/10,2.95,16686,United Kingdom,5.9
539475,22757,LARGE RED BABUSHKA NOTEBOOK,1,19/12/10,1.25,16686,United Kingdom,1.25
539483,22728,ALARM CLOCK BAKELIKE PINK,3,19/12/10,3.75,17218,United Kingdom,11.25
539484,22931,BAKING MOULD HEART WHITE CHOCOLATE,3,19/12/10,2.55,15640,United Kingdom,7.65
539488,22029,SPACEBOY BIRTHDAY CARD,24,20/12/10,0.42,12377,Switzerland,10.08
539488,22727,ALARM CLOCK BAKELIKE RED,4,20/12/10,3.75,12377,Switzerland,15
539490,71459,HANGING JAM JAR T-LIGHT HOLDER,12,20/12/10,0.85,17069,United Kingdom,10.2
539498,90120C,GREEN MURANO TWIST BRACELET,4,20/12/10,4.25,15279,United Kingdom,17
539502,22311,OFFICE MUG WARMER BLACK+SILVER,2,20/12/10,2.95,14099,United Kingdom,5.9
539570,48187,DOORMAT NEW ENGLAND,2,20/12/10,7.95,15078,United Kingdom,15.9
539572,22111,SCOTTIE DOG HOT WATER BOTTLE,96,20/12/10,4.25,14113,United Kingdom,408
539579,22174,PHOTO CUBE,6,20/12/10,1.65,16713,United Kingdom,9.9
539579,85049B,LUSH GREENS RIBBONS,4,20/12/10,1.25,16713,United Kingdom,5
539580,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,20/12/10,2.95,15312,United Kingdom,35.4
539607,22197,SMALL POPCORN HOLDER,24,20/12/10,0.85,12681,France,20.4
539654,85231B,CINAMMON SET OF 9 T-LIGHTS,15,20/12/10,0.85,17340,United Kingdom,12.75
539654,20681,PINK POLKADOT CHILDRENS UMBRELLA,4,20/12/10,3.25,17340,United Kingdom,13
539658,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,6,21/12/10,4.25,17213,United Kingdom,25.5
539658,48184,DOORMAT ENGLISH ROSE,4,21/12/10,7.95,17213,United Kingdom,31.8
539659,22686,FRENCH BLUE METAL DOOR SIGN No,20,21/12/10,1.25,15034,United Kingdom,25
539659,22730,ALARM CLOCK BAKELIKE IVORY,6,21/12/10,3.75,15034,United Kingdom,22.5
539659,22682,FRENCH BLUE METAL DOOR SIGN 7,20,21/12/10,1.25,15034,United Kingdom,25
539659,21094,SET/6 RED SPOTTY PAPER PLATES,4,21/12/10,0.85,15034,United Kingdom,3.4
539660,22620,4 TRADITIONAL SPINNING TOPS,2,21/12/10,1.25,15581,United Kingdom,2.5
539663,22582,PACK OF 6 SWEETIE GIFT BOXES,1,21/12/10,2.55,17961,United Kingdom,2.55
539722,22965,3 TRADITIONAl BISCUIT CUTTERS SET,6,21/12/10,2.10,14911,EIRE,12.6
539725,22082,RIBBON REEL STRIPES DESIGN,5,21/12/10,1.65,17211,United Kingdom,8.25
539727,22933,BAKING MOULD EASTER EGG MILK CHOC,6,21/12/10,2.95,12678,France,17.7
539731,22396,MAGNETS PACK OF 4 RETRO PHOTO,240,21/12/10,0.42,14646,Netherlands,100.8
539731,22568,FELTCRAFT CUSHION OWL,24,21/12/10,3.39,14646,Netherlands,81.36
539760,22444,GROW YOUR OWN PLANT IN A CAN,24,21/12/10,1.25,17400,United Kingdom,30
539760,51014A,"FEATHER PEN,HOT PINK",12,21/12/10,0.85,17400,United Kingdom,10.2
539766,22531,MAGIC DRAWING SLATE CIRCUS PARADE,12,22/12/10,0.42,14092,United Kingdom,5.04
539826,20711,JUMBO BAG TOYS,9,22/12/10,1.95,15044,United Kingdom,17.55
539835,22835,HOT WATER BOTTLE I AM SO POORLY,4,22/12/10,4.65,16477,United Kingdom,18.6
539836,21329,DINOSAURS WRITING SET,1,22/12/10,1.65,17894,United Kingdom,1.65
539840,22316,200 BENDY SKULL STRAWS,12,22/12/10,1.25,12383,Belgium,15
539864,51008,AFGHAN SLIPPER SOCK PAIR,39,23/12/10,3.45,15562,United Kingdom,134.55
539920,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,23/12/10,8.50,14085,United Kingdom,17
539933,22074,6 RIBBONS SHIMMERING PINKS,12,23/12/10,1.65,15235,United Kingdom,19.8
539957,22076,6 RIBBONS EMPIRE,12,23/12/10,1.65,12585,Germany,19.8
539957,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,23/12/10,1.25,12585,Germany,15
539981,22196,SMALL HEART MEASURING SPOONS,12,23/12/10,0.85,13304,United Kingdom,10.2
539993,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,01/04/11,2.95,13313,United Kingdom,35.4
540005,84766,SILVER ROCOCO CANDLE STICK,12,01/04/11,1.95,17315,United Kingdom,23.4
540013,22862,LOVE HEART NAPKIN BOX,2,01/04/11,4.25,16255,United Kingdom,8.5
540013,22507,MEMO BOARD RETROSPOT DESIGN,2,01/04/11,4.95,16255,United Kingdom,9.9
540015,84879,ASSORTED COLOUR BIRD ORNAMENT,16,01/04/11,1.69,13319,United Kingdom,27.04
540017,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",20,01/04/11,0.42,13963,United Kingdom,8.4
540019,21407,BROWN CHECK CAT DOORSTOP,3,01/04/11,4.25,12957,United Kingdom,12.75
540028,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,01/04/11,4.95,14180,United Kingdom,14.85
540031,22660,DOORMAT I LOVE LONDON,1,01/04/11,7.95,17975,United Kingdom,7.95
540094,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,01/04/11,1.25,14221,United Kingdom,15
540098,20974,12 PENCILS SMALL TUBE SKULL,1,01/04/11,0.65,16241,United Kingdom,0.65
540098,85150,LADIES & GENTLEMEN METAL SIGN,1,01/04/11,2.55,16241,United Kingdom,2.55
540099,22844,VINTAGE CREAM DOG FOOD CONTAINER,3,01/04/11,8.50,15808,United Kingdom,25.5
540099,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,01/04/11,4.25,15808,United Kingdom,17
540121,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,12,01/05/11,0.85,16145,United Kingdom,10.2
540163,22032,BOTANICAL LILY GREETING CARD,12,01/05/11,0.42,13089,United Kingdom,5.04
540163,21499,BLUE POLKADOT WRAP,25,01/05/11,0.42,13089,United Kingdom,10.5
540168,22195,LARGE HEART MEASURING SPOONS,1,01/05/11,1.65,13715,United Kingdom,1.65
540176,20676,RED RETROSPOT BOWL,72,01/05/11,1.06,17511,United Kingdom,76.32
540179,21165,BEWARE OF THE CAT METAL SIGN,6,01/05/11,1.69,16033,United Kingdom,10.14
540182,21206,STRAWBERRY HONEYCOMB GARLAND,48,01/05/11,0.65,14739,United Kingdom,31.2
540183,21508,VINTAGE KID DOLLY CARD,12,01/05/11,0.42,15093,United Kingdom,5.04
540239,22551,PLASTERS IN TIN SPACEBOY,12,01/05/11,1.65,12682,France,19.8
540242,22078,RIBBON REEL LACE DESIGN,4,01/05/11,2.10,15046,United Kingdom,8.4
540259,21622,VINTAGE UNION JACK CUSHION COVER,4,01/06/11,4.95,18226,United Kingdom,19.8
540261,22178,VICTORIAN GLASS HANGING T-LIGHT,96,01/06/11,1.06,13089,United Kingdom,101.76
540276,85099B,JUMBO BAG RED RETROSPOT,100,01/06/11,1.65,14680,United Kingdom,165
540277,82486,WOOD S/3 CABINET ANT WHITE FINISH,12,01/06/11,6.95,14258,United Kingdom,83.4
540278,22931,BAKING MOULD HEART WHITE CHOCOLATE,2,01/06/11,2.55,15719,United Kingdom,5.1
540349,22614,PACK OF 12 SPACEBOY TISSUES,24,01/06/11,0.29,15379,United Kingdom,6.96
540351,21975,PACK OF 60 DINOSAUR CAKE CASES,24,01/06/11,0.55,12735,France,13.2
540351,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,01/06/11,0.55,12735,France,13.2
540353,22835,HOT WATER BOTTLE I AM SO POORLY,3,01/06/11,4.65,13764,United Kingdom,13.95
540359,21080,SET/20 RED RETROSPOT PAPER NAPKINS,16,01/06/11,0.85,18041,United Kingdom,13.6
540362,22686,FRENCH BLUE METAL DOOR SIGN No,1,01/06/11,1.25,13656,United Kingdom,1.25
540372,21446,12 RED ROSE PEG PLACE SETTINGS,12,01/06/11,1.25,13081,United Kingdom,15
540372,22133,PINK LOVE HEART SHAPE CUP,12,01/06/11,0.85,13081,United Kingdom,10.2
540409,22423,REGENCY CAKESTAND 3 TIER,16,01/07/11,10.95,16019,United Kingdom,175.2
540411,22611,VINTAGE UNION JACK SHOPPING BAG,6,01/07/11,4.95,16551,United Kingdom,29.7
540415,22491,PACK OF 12 COLOURED PENCILS,6,01/07/11,0.85,16889,United Kingdom,5.1
540416,22487,WHITE WOOD GARDEN PLANT LADDER,1,01/07/11,9.95,16473,United Kingdom,9.95
540453,22024,RAINY LADIES BIRTHDAY CARD,12,01/07/11,0.42,13426,United Kingdom,5.04
540455,21121,SET/10 RED POLKADOT PARTY CANDLES,24,01/07/11,1.25,12583,France,30
540458,22961,JAM MAKING SET PRINTED,12,01/07/11,1.45,12501,Germany,17.4
540458,21500,PINK POLKADOT WRAP,25,01/07/11,0.42,12501,Germany,10.5
540458,22090,PAPER BUNTING RETROSPOT,6,01/07/11,2.95,12501,Germany,17.7
540460,84251G,"GREETING CARD, OVERCROWDED POOL.",12,01/07/11,0.19,15607,United Kingdom,2.28
540461,22613,PACK OF 20 SPACEBOY NAPKINS,12,01/07/11,0.85,15139,United Kingdom,10.2
540469,20752,BLUE POLKADOT WASHING UP GLOVES,2,01/07/11,2.10,12484,Spain,4.2
540469,84251C,"GREETING CARD, TWO SISTERS.",12,01/07/11,0.19,12484,Spain,2.28
540471,48187,DOORMAT NEW ENGLAND,4,01/07/11,7.95,15601,United Kingdom,31.8
